REVENUE,CROSS_SELL_SUCCESS,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED
3901.50,0,Utt,utt@passport.com,Utt,Utt,316.00,12.00,10.00,5.00,140.01,1.00,2.00,0.00,0.00,5.00,1.00,46.00,3.00,1.00,0.00,0.00,183.80,6.00,1.00,4.00,12.00,584.00
1396.00,0,Kym,kym@hotmail.com,Kym,Kym,38.00,7.00,2.00,3.00,137.80,1.00,0.00,0.00,1.00,6.00,2.00,3.00,0.00,7.00,0.00,0.00,173.30,6.00,1.00,3.00,14.00,0.00
1920.00,0,Walda Frey (daughter of Edwyn),walda.frey.(daughter.of.edwyn)@gmail.com,Walda,Frey ,45.00,3.00,7.00,8.00,96.05,1.00,0.00,0.00,1.00,6.00,2.00,4.00,3.00,1.00,0.00,0.00,202.20,6.00,1.00,3.00,13.00,299.00
1330.00,0,Walder Frey,walder.frey@gmail.com,Walder,Frey,30.00,3.00,7.00,6.00,83.00,1.00,3.00,0.00,1.00,6.00,1.00,42.00,0.00,1.00,1.00,0.00,179.20,6.00,0.00,3.00,11.00,0.00
3900.00,0,Wate,wate@homedepot.com,Wate,Wate,95.00,4.00,5.00,10.00,153.60,1.00,1.00,0.00,1.00,6.00,2.00,6.00,4.00,2.00,0.00,0.00,195.40,6.00,2.00,3.00,11.00,312.00
1137.00,0,Larra Blackmont,larra.blackmont@hotmail.com,Larra,Blackmont,57.00,4.00,3.00,5.00,77.07,1.00,0.00,0.00,0.00,5.00,2.00,25.00,0.00,6.00,0.00,0.00,151.30,6.00,0.00,3.00,14.00,0.00
3090.00,0,Will (Treb),will.(treb)@dupont.com,Will,,172.00,8.00,8.00,2.00,115.50,1.00,2.00,0.00,0.00,5.00,2.00,13.00,0.00,3.00,0.00,0.00,191.60,6.00,1.00,4.00,10.00,0.00
1850.00,0,Dyah,dyah@aol.com,Dyah,Dyah,142.00,5.00,8.00,6.00,91.20,1.00,0.00,0.00,1.00,5.00,2.00,5.00,0.00,3.00,0.00,0.00,187.60,6.00,1.00,3.00,13.00,270.00
2595.00,0,Three-Tooth,three-tooth@passport.com,Three-Tooth,Three-Tooth,74.00,9.00,8.00,4.00,87.14,1.00,1.00,1.00,1.00,5.00,1.00,7.00,2.00,2.00,0.00,0.00,160.40,6.00,1.00,3.00,12.00,180.00
1748.00,0,Raymun Darry,raymun.darry@me.com,Raymun,Darry,116.00,4.00,5.00,10.00,88.36,1.00,1.00,0.00,0.00,6.00,1.00,0.00,3.00,1.00,0.00,0.00,172.10,6.00,3.00,3.00,14.00,289.00
5100.00,0,Willit,willit@protonmail.com,Willit,Willit,181.00,7.00,9.00,2.00,101.59,1.00,0.00,0.00,1.00,7.00,2.00,9.00,4.00,0.00,0.00,0.00,194.00,6.00,1.00,4.00,9.00,450.00
1770.00,1,Aggar,aggar@protonmail.com,Aggar,Aggar,58.00,4.00,6.00,5.00,79.58,1.00,0.00,1.00,1.00,6.00,2.00,2.00,3.00,7.00,1.00,1.00,191.30,7.00,1.00,3.00,12.00,0.00
975.00,1,Beck,beck@unitedhealth.com,Beck,Beck,14.00,6.00,11.00,3.00,59.52,1.00,1.00,0.00,1.00,6.00,2.00,9.00,0.00,9.00,0.00,0.00,186.40,7.00,0.00,1.00,16.00,188.00
3526.50,1,Eggon,eggon@gmail.com,Eggon,Eggon,102.00,4.00,10.00,10.00,108.78,1.00,5.00,0.00,1.00,5.00,1.00,3.00,1.00,0.00,0.00,0.00,287.20,7.00,1.00,3.00,13.00,337.00
3525.00,1,Harry Strickland,harry.strickland@travelers.com,Harry,Strickland,167.00,5.00,8.00,7.00,98.60,1.00,1.00,0.00,1.00,6.00,2.00,0.00,0.00,2.00,0.00,0.00,219.90,7.00,1.00,3.00,13.00,1290.00
3228.00,1,Hilmar Drumm,hilmar.drumm@protonmail.com,Hilmar,Drumm,68.00,2.00,6.00,10.00,120.62,1.00,1.00,1.00,1.00,5.00,2.00,6.00,5.00,5.00,0.00,0.00,220.20,7.00,1.00,3.00,13.00,309.00
1650.00,1,Jhaqo,jhaqo@protonmail.com,Jhaqo,Jhaqo,78.00,6.00,5.00,10.00,100.00,0.00,1.00,0.00,1.00,6.00,1.00,7.00,0.00,3.00,0.00,0.00,197.70,7.00,1.00,3.00,12.00,272.00
3945.00,1,Aegon I Targaryen,aegon.i.targaryen@yahoo.com,Aegon,I Targaryen,88.00,3.00,8.00,10.00,95.91,1.00,0.00,0.00,1.00,5.00,1.00,31.00,0.00,1.00,0.00,0.00,247.30,7.00,1.00,4.00,11.00,344.00
3825.00,1,Cerenna Lannister,cerenna.lannister@protonmail.com,Cerenna,Lannister,68.00,6.00,4.00,10.00,217.81,1.00,3.00,0.00,1.00,6.00,2.00,0.00,0.00,3.00,0.00,0.00,308.60,7.00,0.00,4.00,11.00,0.00
5083.50,1,Cleyton Caswell,cleyton.caswell@gmail.com,Cleyton,Caswell,189.00,9.00,7.00,9.00,141.26,1.00,0.00,0.00,1.00,6.00,2.00,11.00,0.00,3.00,1.00,0.00,197.30,7.00,1.00,4.00,10.00,375.00
3682.50,1,Cregan Karstark,cregan.karstark@mcdonalds.com,Cregan,Karstark,147.00,3.00,7.00,9.00,175.42,1.00,0.00,0.00,1.00,6.00,1.00,45.00,0.00,3.00,1.00,0.00,216.70,7.00,2.00,3.00,13.00,0.00
3210.00,1,Elia Sand,elia.sand@mmm.com,Elia,Sand,145.00,4.00,7.00,3.00,91.00,1.00,0.00,0.00,0.00,5.00,1.00,2.00,0.00,1.00,1.00,0.00,264.60,7.00,1.00,4.00,12.00,256.00
3105.00,1,Ellaria Sand,ellaria.sand@mmm.com,Ellaria,Sand,183.00,9.00,9.00,10.00,116.50,1.00,2.00,0.00,0.00,6.00,1.00,12.00,0.00,10.00,0.00,0.00,229.00,7.00,1.00,3.00,14.00,0.00
980.00,1,Halys Hornwood,halys.hornwood@passport.com,Halys,Hornwood,14.00,4.00,12.00,5.00,87.05,1.00,1.00,0.00,0.00,6.00,2.00,34.00,4.00,2.00,1.00,1.00,152.90,7.00,0.00,2.00,17.00,0.00
3060.00,1,Harmen Uller,harmen.uller@ge.org,Harmen,Uller,83.00,6.00,6.00,2.00,110.74,0.00,0.00,0.00,1.00,5.00,2.00,9.00,0.00,2.00,0.00,0.00,195.30,7.00,1.00,4.00,9.00,0.00
4050.00,1,Hazrak zo Loraq,hazrak.zo.loraq@gmail.com,Hazrak,zo Loraq,147.00,4.00,7.00,9.00,111.02,1.00,1.00,0.00,0.00,6.00,2.00,6.00,0.00,3.00,0.00,0.00,258.20,7.00,1.00,4.00,10.00,0.00
4680.00,1,Hoster Tully,hoster.tully@exxon.com,Hoster,Tully,124.00,4.00,10.00,2.00,107.28,1.00,0.00,0.00,0.00,5.00,1.00,0.00,4.00,5.00,0.00,0.00,249.00,7.00,2.00,4.00,9.00,198.00
3202.50,1,Aenys Frey,aenys.frey@pg.com,Aenys,Frey,83.00,9.00,8.00,7.00,93.71,1.00,1.00,1.00,0.00,5.00,3.00,7.00,0.00,0.00,0.00,0.00,281.40,7.00,1.00,3.00,12.00,190.00
3043.50,1,Allaquo,allaquo@protonmail.com,Allaquo,Allaquo,251.00,10.00,7.00,6.00,92.75,1.00,3.00,0.00,1.00,6.00,2.00,12.00,0.00,7.00,0.00,0.00,199.20,7.00,1.00,3.00,13.00,768.00
1700.00,1,Alyn Velaryon,alyn.velaryon@protonmail.com,Alyn,Velaryon,56.00,9.00,7.00,2.00,136.60,1.00,2.00,0.00,1.00,5.00,2.00,11.00,0.00,4.00,1.00,0.00,204.80,7.00,0.00,3.00,13.00,0.00
2029.00,1,Baelon Targaryen (son of Aerys),baelon.targaryen.(son.of.aerys)@yahoo.com,Baelon,Targaryen ,56.00,3.00,9.00,3.00,150.91,1.00,0.00,0.00,0.00,5.00,2.00,3.00,0.00,1.00,0.00,0.00,190.80,7.00,0.00,3.00,14.00,0.00
5018.00,1,Baelon Targaryen (son of Viserys I),baelon.targaryen.(son.of.viserys.i)@mcdonalds.com,Baelon,Targaryen ,110.00,3.00,8.00,3.00,170.23,1.00,0.00,0.00,1.00,6.00,1.00,37.00,0.00,4.00,0.00,0.00,223.40,7.00,1.00,4.00,12.00,748.00
3000.00,1,Becca,becca@walmart.com,Becca,Becca,209.00,6.00,6.00,2.00,123.88,1.00,1.00,0.00,0.00,5.00,2.00,9.00,0.00,0.00,0.00,0.00,267.30,7.00,1.00,3.00,15.00,229.00
5916.00,1,Dagos Manwoody,dagos.manwoody@caterpillar.com,Dagos,Manwoody,145.00,2.00,6.00,7.00,134.93,1.00,3.00,0.00,0.00,5.00,1.00,0.00,0.00,2.00,1.00,0.00,246.40,7.00,1.00,4.00,9.00,554.00
3300.00,1,Emphyria Vance,emphyria.vance@boeing.com,Emphyria,Vance,157.00,3.00,6.00,10.00,109.25,1.00,0.00,0.00,0.00,5.00,1.00,2.00,0.00,0.00,0.00,0.00,244.30,7.00,1.00,4.00,8.00,353.00
1280.00,1,Gevin Harlaw,gevin.harlaw@dupont.com,Gevin,Harlaw,31.00,9.00,5.00,8.00,57.00,1.00,3.00,0.00,1.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,148.40,7.00,1.00,1.00,17.00,0.00
804.00,1,Jeyne Westerling (wife of Maegor I),jeyne.westerling.(wife.of.maegor.i)@caterpillar.com,Jeyne,Westerling ,14.00,6.00,11.00,2.00,45.00,1.00,5.00,0.00,0.00,6.00,2.00,5.00,0.00,0.00,1.00,1.00,184.40,7.00,2.00,2.00,14.00,771.00
3015.00,1,Jon Bulwer,jon.bulwer@yahoo.com,Jon,Bulwer,141.00,4.00,9.00,6.00,136.60,1.00,1.00,0.00,1.00,5.00,2.00,0.00,3.00,2.00,0.00,0.00,219.80,7.00,1.00,4.00,10.00,350.00
2655.00,1,Lotho Lornel,lotho.lornel@travelers.com,Lotho,Lornel,71.00,3.00,9.00,8.00,145.71,1.00,1.00,0.00,1.00,5.00,2.00,7.00,0.00,5.00,0.00,0.00,220.00,7.00,1.00,3.00,11.00,0.00
1500.00,1,Malwyn Frey,malwyn.frey@amex.com,Malwyn,Frey,128.00,9.00,10.00,6.00,250.72,1.00,0.00,0.00,1.00,5.00,1.00,8.00,0.00,3.00,0.00,0.00,294.40,7.00,1.00,4.00,10.00,1050.00
2680.50,1,Ollidor,ollidor@passport.com,Ollidor,Ollidor,122.00,6.00,7.00,6.00,142.70,1.00,1.00,0.00,1.00,5.00,1.00,14.00,6.00,3.00,1.00,1.00,198.80,7.00,1.00,3.00,15.00,410.00
2482.50,1,Jon Vance,jon.vance@gmail.com,Jon,Vance,89.00,3.00,8.00,6.00,150.98,1.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,3.00,0.00,0.00,193.30,7.00,1.00,4.00,10.00,74.00
4605.00,1,Loras Tyrell,loras.tyrell@chevron.com,Loras,Tyrell,91.00,3.00,10.00,7.00,165.51,1.00,2.00,1.00,1.00,5.00,2.00,14.00,0.00,0.00,0.00,0.00,269.00,7.00,1.00,4.00,9.00,221.00
4848.00,1,Morros Slynt,morros.slynt@visa.com,Morros,Slynt,348.00,3.00,9.00,10.00,130.93,1.00,3.00,0.00,1.00,6.00,2.00,19.00,0.00,3.00,0.00,0.00,264.30,7.00,1.00,4.00,10.00,772.00
5325.00,1,Jon Connington,jon.connington@jnj.com,Jon,Connington,128.00,7.00,9.00,3.00,152.38,0.00,3.00,1.00,0.00,5.00,2.00,6.00,0.00,6.00,1.00,0.00,279.40,7.00,1.00,4.00,12.00,506.00
2895.00,1,Lambert Turnberry,lambert.turnberry@protonmail.com,Lambert,Turnberry,113.00,7.00,6.00,1.00,113.91,1.00,2.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,249.50,7.00,1.00,3.00,11.00,0.00
1359.00,1,Lancel V Lannister,lancel.v.lannister@intel.com,Lancel,V Lannister,45.00,5.00,3.00,10.00,53.87,1.00,0.00,0.00,1.00,6.00,1.00,9.00,0.00,1.00,0.00,0.00,171.60,7.00,0.00,1.00,18.00,0.00
5595.00,1,Marianne Vance,marianne.vance@visa.com,Marianne,Vance,188.00,2.00,8.00,4.00,132.38,1.00,1.00,0.00,1.00,5.00,1.00,24.00,1.00,3.00,0.00,0.00,203.60,7.00,1.00,4.00,8.00,246.00
3600.00,1,Merlon Crakehall,merlon.crakehall@yahoo.com,Merlon,Crakehall,107.00,6.00,7.00,1.00,123.64,1.00,0.00,0.00,1.00,6.00,2.00,5.00,3.00,1.00,1.00,0.00,227.00,7.00,1.00,4.00,12.00,348.00
1650.00,1,Mors Martell,mors.martell@msn.com,Mors,Martell,63.00,4.00,6.00,4.00,148.84,1.00,3.00,0.00,1.00,6.00,2.00,1.00,4.00,3.00,0.00,0.00,207.10,7.00,1.00,2.00,15.00,366.00
3832.50,1,Ned Woods,ned.woods@amex.com,Ned,Woods,67.00,3.00,7.00,10.00,95.72,1.00,0.00,0.00,1.00,5.00,2.00,3.00,1.00,1.00,1.00,0.00,281.00,7.00,1.00,3.00,14.00,336.00
2069.00,1,Peter Plumm,peter.plumm@protonmail.com,Peter,Plumm,60.00,7.00,8.00,5.00,119.75,1.00,3.00,0.00,0.00,6.00,2.00,0.00,0.00,11.00,0.00,0.00,211.20,7.00,2.00,3.00,15.00,0.00
2012.50,1,Rickard Ryswell,rickard.ryswell@protonmail.com,Rickard,Ryswell,27.00,1.00,5.00,4.00,32.00,1.00,5.00,0.00,1.00,5.00,2.00,44.00,0.00,1.00,0.00,0.00,177.10,7.00,1.00,3.00,15.00,75.00
3840.00,1,Tom Costayne,tom.costayne@yahoo.com,Tom,Costayne,72.00,5.00,8.00,7.00,144.11,0.00,2.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,1.00,0.00,234.00,7.00,1.00,4.00,9.00,402.00
1180.00,1,Tregar Ormollen,tregar.ormollen@protonmail.com,Tregar,Ormollen,30.00,8.00,4.00,8.00,118.26,1.00,1.00,0.00,1.00,5.00,2.00,0.00,0.00,5.00,0.00,0.00,159.40,7.00,0.00,1.00,18.00,0.00
6042.00,1,Tybero Istarion,tybero.istarion@pfizer.com,Tybero,Istarion,151.00,3.00,9.00,10.00,133.54,1.00,1.00,0.00,1.00,5.00,1.00,5.00,0.00,3.00,0.00,0.00,275.80,7.00,1.00,4.00,10.00,365.00
3142.50,1,Tyrek Lannister,tyrek.lannister@nike.com,Tyrek,Lannister,85.00,8.00,8.00,10.00,94.70,1.00,0.00,0.00,1.00,5.00,2.00,7.00,1.00,1.00,1.00,0.00,187.30,7.00,2.00,3.00,14.00,40.00
4125.00,1,Viserys II Targaryen,viserys.ii.targaryen@gmail.com,Viserys,II Targaryen,113.00,5.00,10.00,7.00,128.00,1.00,2.00,1.00,1.00,6.00,1.00,13.00,0.00,4.00,0.00,0.00,277.50,7.00,1.00,3.00,12.00,0.00
3000.00,1,Oro Tendyris,oro.tendyris@dupont.com,Oro,Tendyris,63.00,7.00,6.00,6.00,113.25,1.00,2.00,0.00,1.00,5.00,2.00,12.00,2.00,0.00,1.00,1.00,195.80,7.00,1.00,4.00,8.00,0.00
2130.00,1,Quenten Banefort,quenten.banefort@protonmail.com,Quenten,Banefort,90.00,9.00,9.00,6.00,79.96,1.00,1.00,0.00,1.00,6.00,2.00,40.00,0.00,0.00,0.00,0.00,198.60,7.00,1.00,3.00,13.00,196.00
3592.50,1,Robar Royce,robar.royce@gmail.com,Robar,Royce,72.00,9.00,9.00,10.00,123.57,1.00,3.00,0.00,1.00,6.00,2.00,0.00,0.00,7.00,1.00,0.00,253.10,7.00,1.00,4.00,10.00,513.00
5625.00,1,Timoth,timoth@protonmail.com,Timoth,Timoth,412.00,4.00,9.00,2.00,146.20,1.00,2.00,0.00,0.00,4.00,1.00,3.00,0.00,6.00,1.00,0.00,323.80,7.00,1.00,4.00,8.00,579.00
3600.00,1,Trystane Martell,trystane.martell@exxon.com,Trystane,Martell,108.00,5.00,9.00,7.00,127.29,1.00,2.00,1.00,1.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,250.10,7.00,1.00,4.00,10.00,466.00
1460.00,1,Utherydes Wayn,utherydes.wayn@msn.com,Utherydes,Wayn,93.00,2.00,3.00,6.00,125.36,1.00,3.00,0.00,1.00,6.00,2.00,0.00,0.00,4.00,0.00,0.00,182.40,7.00,0.00,3.00,14.00,0.00
3487.50,1,Qarl the Thrall,qarl.the.thrall@gmail.com,Qarl,the Thrall,100.00,5.00,8.00,3.00,29.80,1.00,1.00,0.00,1.00,5.00,2.00,13.00,0.00,4.00,0.00,0.00,300.50,7.00,1.00,4.00,8.00,0.00
5587.50,1,Qyle,qyle@me.com,Qyle,Qyle,101.00,5.00,10.00,10.00,107.57,1.00,0.00,0.00,1.00,6.00,2.00,0.00,4.00,9.00,0.00,0.00,307.80,7.00,1.00,4.00,9.00,422.00
5181.00,1,Skahaz mo Kandaq,skahaz.mo.kandaq@protonmail.com,Skahaz,mo Kandaq,92.00,6.00,9.00,2.00,116.20,1.00,2.00,0.00,1.00,6.00,2.00,3.00,0.00,2.00,0.00,0.00,202.00,7.00,1.00,4.00,12.00,305.00
5032.13,1,Sky Blue Su,sky.blue.su@pg.com,Sky,Blue Su,123.00,1.00,6.00,6.00,41.00,1.00,1.00,0.00,0.00,5.00,1.00,32.00,1.00,1.00,1.00,0.00,261.40,7.00,1.00,3.00,12.00,0.00
3465.00,1,Symon Santagar,symon.santagar@dupont.com,Symon,Santagar,85.00,9.00,8.00,10.00,141.54,1.00,1.00,0.00,1.00,6.00,2.00,9.00,0.00,2.00,1.00,1.00,217.20,7.00,1.00,4.00,8.00,350.00
4996.50,1,Thoren Smallwood,thoren.smallwood@merck.com,Thoren,Smallwood,393.00,7.00,10.00,7.00,133.18,1.00,1.00,0.00,0.00,5.00,1.00,30.00,0.00,0.00,0.00,0.00,274.80,7.00,1.00,4.00,10.00,270.00
1400.00,1,Tysane Frey,tysane.frey@gmail.com,Tysane,Frey,73.00,3.00,8.00,3.00,95.00,1.00,4.00,0.00,1.00,5.00,1.00,2.00,2.00,0.00,0.00,0.00,171.00,7.00,0.00,3.00,14.00,0.00
4987.50,1,Whalen Frey,whalen.frey@gmail.com,Whalen,Frey,80.00,1.00,7.00,1.00,51.00,1.00,2.00,0.00,1.00,5.00,2.00,33.00,4.00,5.00,0.00,0.00,209.80,7.00,1.00,3.00,12.00,0.00
4398.00,0,Abelar Hightower,abelar.hightower@me.com,Abelar,Hightower,172.00,6.00,8.00,6.00,109.42,1.00,2.00,1.00,1.00,6.00,2.00,0.00,4.00,9.00,0.00,0.00,241.80,7.00,1.00,4.00,9.00,651.00
3622.50,0,Aethelmure,aethelmure@gmail.com,Aethelmure,Aethelmure,146.00,7.00,7.00,7.00,92.05,1.00,0.00,0.00,1.00,5.00,2.00,0.00,0.00,6.00,0.00,0.00,268.30,7.00,2.00,3.00,14.00,304.00
2767.50,0,Red Lamb,red.lamb@hotmail.com,Red,Lamb,62.00,8.00,6.00,4.00,113.18,1.00,3.00,0.00,1.00,6.00,2.00,10.00,0.00,1.00,1.00,0.00,208.00,7.00,2.00,2.00,17.00,0.00
4260.00,0,Balon Botley,balon.botley@yahoo.com,Balon,Botley,113.00,3.00,9.00,6.00,125.74,1.00,1.00,1.00,1.00,6.00,2.00,0.00,3.00,0.00,1.00,0.00,233.20,7.00,1.00,4.00,9.00,272.00
3919.50,0,Bessa (Winterfell),bessa.(winterfell)@protonmail.com,Bessa,,265.00,5.00,8.00,6.00,104.74,0.00,0.00,0.00,1.00,6.00,1.00,48.00,2.00,2.00,1.00,0.00,233.20,7.00,1.00,4.00,11.00,126.00
2685.00,0,Buu,buu@chevron.com,Buu,Buu,163.00,4.00,8.00,7.00,119.28,1.00,0.00,0.00,1.00,5.00,1.00,0.00,4.00,4.00,0.00,0.00,209.70,7.00,1.00,4.00,8.00,0.00
4800.00,0,Craster,craster@homedepot.com,Craster,Craster,318.00,3.00,9.00,6.00,127.51,1.00,4.00,0.00,1.00,5.00,2.00,12.00,0.00,6.00,0.00,0.00,233.10,7.00,1.00,4.00,10.00,368.00
1459.00,0,Elder Brother,elder.brother@boeing.com,Elder,Brother,34.00,5.00,6.00,10.00,85.77,1.00,0.00,0.00,1.00,6.00,1.00,14.00,0.00,0.00,0.00,0.00,220.00,7.00,0.00,1.00,17.00,0.00
3360.00,0,Garrison Prester,garrison.prester@verizon.com,Garrison,Prester,105.00,2.00,9.00,3.00,122.92,1.00,0.00,0.00,1.00,5.00,2.00,1.00,1.00,4.00,1.00,0.00,228.30,7.00,1.00,4.00,11.00,188.00
4590.00,0,Gyldayn,gyldayn@protonmail.com,Gyldayn,Gyldayn,302.00,6.00,7.00,2.00,129.43,1.00,1.00,0.00,0.00,6.00,1.00,20.00,1.00,4.00,1.00,0.00,234.90,7.00,1.00,4.00,11.00,504.00
4123.50,0,Harras Harlaw,harras.harlaw@chevron.com,Harras,Harlaw,113.00,3.00,8.00,2.00,125.56,1.00,2.00,0.00,0.00,6.00,2.00,27.00,0.00,2.00,0.00,0.00,262.20,7.00,2.00,3.00,13.00,362.00
3080.00,0,Hugor of the Hill,hugor.of.the.hill@gmail.com,Hugor,of the Hill,71.00,1.00,8.00,7.00,42.00,1.00,0.00,0.00,0.00,5.00,1.00,7.00,0.00,1.00,0.00,0.00,197.80,7.00,1.00,3.00,13.00,342.00
4530.00,0,Jacks,jacks@protonmail.com,Jacks,Jacks,211.00,10.00,8.00,4.00,133.43,1.00,0.00,1.00,1.00,6.00,2.00,8.00,4.00,0.00,0.00,0.00,250.00,7.00,1.00,4.00,9.00,130.00
3300.00,0,Jorah Stark,jorah.stark@protonmail.com,Jorah,Stark,81.00,6.00,8.00,2.00,91.42,1.00,3.00,1.00,1.00,5.00,1.00,37.00,1.00,0.00,1.00,0.00,234.00,7.00,2.00,2.00,16.00,0.00
3600.00,0,Jorquen,jorquen@protonmail.com,Jorquen,Jorquen,83.00,5.00,7.00,9.00,104.50,1.00,0.00,0.00,0.00,5.00,1.00,14.00,0.00,4.00,0.00,0.00,252.00,7.00,1.00,4.00,10.00,290.00
1100.00,0,Meralyn,meralyn@apple.com,Meralyn,Meralyn,66.00,3.00,5.00,3.00,122.75,1.00,1.00,0.00,1.00,5.00,2.00,11.00,2.00,4.00,0.00,0.00,177.60,7.00,0.00,4.00,11.00,95.00
2662.50,0,Myrtle,myrtle@amex.com,Myrtle,Myrtle,108.00,5.00,7.00,3.00,102.62,1.00,1.00,0.00,0.00,6.00,1.00,0.00,0.00,4.00,0.00,0.00,198.30,7.00,1.00,3.00,13.00,344.00
3562.50,0,Puddingfoot,puddingfoot@protonmail.com,Puddingfoot,Puddingfoot,223.00,6.00,8.00,6.00,93.10,1.00,0.00,0.00,1.00,5.00,2.00,6.00,2.00,1.00,0.00,0.00,219.70,7.00,1.00,4.00,10.00,320.00
2850.00,0,Rhaena Targaryen (daughter of Daemon),rhaena.targaryen.(daughter.of.daemon)@gmail.com,Rhaena,Targaryen ,65.00,3.00,6.00,9.00,110.05,0.00,3.00,0.00,1.00,5.00,2.00,0.00,0.00,7.00,1.00,0.00,232.70,7.00,1.00,3.00,14.00,0.00
1410.00,0,Albar Royce,albar.royce@hotmail.com,Albar,Royce,39.00,5.00,7.00,7.00,62.76,1.00,4.00,0.00,1.00,5.00,1.00,26.00,0.00,1.00,1.00,1.00,196.90,7.00,1.00,3.00,13.00,0.00
1495.00,0,Benjen Stark (Sweet),benjen.stark.(sweet)@msn.com,Benjen,Stark ,85.00,4.00,3.00,2.00,73.94,1.00,0.00,0.00,0.00,4.00,1.00,12.00,0.00,10.00,0.00,0.00,196.20,7.00,1.00,3.00,14.00,0.00
1920.00,0,Satin,satin@passport.com,Satin,Satin,64.00,4.00,7.00,10.00,110.39,1.00,0.00,1.00,1.00,6.00,1.00,9.00,0.00,0.00,0.00,0.00,193.00,7.00,1.00,3.00,13.00,549.00
2895.00,0,Tuffleberry,tuffleberry@yahoo.com,Tuffleberry,Tuffleberry,86.00,3.00,7.00,8.00,276.50,1.00,1.00,0.00,0.00,6.00,1.00,0.00,0.00,3.00,1.00,0.00,206.90,7.00,1.00,3.00,13.00,0.00
1975.00,0,Maddy,maddy@me.com,Maddy,Maddy,141.00,5.00,4.00,1.00,106.04,1.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,186.80,7.00,1.00,3.00,14.00,44.00
4416.00,0,Ordello,ordello@msn.com,Ordello,Ordello,89.00,6.00,8.00,1.00,140.60,1.00,0.00,0.00,1.00,5.00,1.00,7.00,1.00,1.00,1.00,0.00,270.40,7.00,3.00,3.00,11.00,0.00
3900.00,0,Cadwyl,cadwyl@hotmail.com,Cadwyl,Cadwyl,168.00,6.00,9.00,10.00,118.94,1.00,0.00,0.00,0.00,5.00,1.00,37.00,9.00,1.00,0.00,0.00,182.80,7.00,1.00,4.00,11.00,452.00
6037.50,0,Sloey,sloey@live.com,Sloey,Sloey,95.00,1.00,7.00,2.00,51.00,1.00,1.00,0.00,1.00,5.00,1.00,10.00,4.00,2.00,1.00,0.00,252.40,7.00,1.00,3.00,15.00,0.00
1700.00,0,Wilbert,wilbert@dupont.com,Wilbert,Wilbert,130.00,6.00,7.00,5.00,85.57,1.00,1.00,0.00,0.00,6.00,2.00,6.00,0.00,1.00,0.00,0.00,201.40,7.00,0.00,3.00,13.00,0.00
6228.00,1,Donnor Stark,donnor.stark@aol.com,Donnor,Stark,301.00,6.00,6.00,6.00,172.00,1.00,0.00,0.00,1.00,6.00,2.00,6.00,1.00,0.00,1.00,0.00,264.90,8.00,1.00,4.00,10.00,1110.00
1395.00,1,Guthor Grimm,guthor.grimm@ge.org,Guthor,Grimm,67.00,7.00,5.00,7.00,84.42,1.00,0.00,0.00,1.00,5.00,1.00,7.00,8.00,5.00,0.00,0.00,162.70,8.00,0.00,3.00,13.00,0.00
1690.00,1,Gwayne Gaunt,gwayne.gaunt@jnj.com,Gwayne,Gaunt,36.00,7.00,6.00,2.00,94.38,0.00,4.00,0.00,1.00,5.00,1.00,46.00,0.00,3.00,0.00,0.00,244.70,8.00,1.00,2.00,16.00,0.00
1440.00,1,Aegon Targaryen (son of Jaehaerys I),aegon.targaryen.(son.of.jaehaerys.i)@yahoo.com,Aegon,Targaryen ,46.00,4.00,7.00,10.00,85.00,1.00,0.00,0.00,1.00,6.00,1.00,42.00,1.00,4.00,1.00,0.00,202.00,8.00,2.00,3.00,12.00,320.00
849.00,1,Aemon Estermont,aemon.estermont@merck.com,Aemon,Estermont,14.00,2.00,11.00,1.00,132.60,1.00,1.00,1.00,1.00,6.00,1.00,8.00,0.00,4.00,0.00,0.00,172.80,8.00,0.00,1.00,17.00,144.00
5745.00,1,Androw Frey,androw.frey@protonmail.com,Androw,Frey,297.00,11.00,8.00,6.00,140.88,1.00,1.00,0.00,1.00,6.00,2.00,32.00,0.00,2.00,0.00,0.00,266.80,8.00,2.00,4.00,11.00,664.00
